2.33689767002738E-07,7.20345501535476E-05,-0.000961581263564673,1.78412141126231,1.65151191628062E-06,-0.000207933989929368,0.0029158650019874,-1.77201970717749,25,0,50,-0.00414514715359377
6.71314010142983E-07,4.61236999967603E-05,-0.000734148073731479,1.78399498247751,1.31078252378292E-06,-0.00018044551051965,0.00254256848623683,-1.77204558208578,25,0.00214560027326929,49.9957087994535,-0.00405371307814501
1.09708400560308E-06,1.419743224428E-05,-0.000312160001953401,1.78347571688995,1.52663607750586E-06,-0.000190717681449966,0.00282745703118647,-1.77427206437472,25,0.000184155156606745,49.9996316896868,-0.00345836922090299
9.88444949200127E-07,3.89154183210352E-05,-0.000697884547498099,1.78389080702539,1.12766287811484E-06,-0.00015446571879091,0.0021311952794943,-1.77197503663794,25,0.0010764475446195,49.9978471049108,-0.00392957232135344
7.80904287525129E-07,5.35477758251312E-05,-0.000908497365486401,1.78336950593694,8.41084226211136E-07,-0.000135232775741602,0.00173035788273889,-1.77078466407838,25,0.0012805610895158,49.997438877821,-0.00394125125175001
1.09316661071415E-06,2.5359818023287E-05,-0.000503603956647544,1.78236120189085,9.88637195432418E-07,-0.000126465595380463,0.00131426152040672,-1.76888638348471,25,0.00118300050962747,49.9976339989807,-0.00419246354923732
1.5074807575981E-06,1.13297801484206E-05,-0.000326749935712328,1.779823685384,6.61853951332729E-07,-0.000103105735904568,0.00100516093568541,-1.76805331719342,25,0.000979439937510145,49.998041120125,-0.00365138836713211
1.23603056926086E-06,4.26849494654548E-05,-0.00109543248878936,1.78436347789063,8.25022471973304E-07,-0.000109972301810946,0.00108268582382941,-1.76863535018492,25,0.000764026481314592,49.9984719470374,-0.00460217499798804
1.87153334221896E-06,-2.70588857571385E-05,0.000503689411188739,1.77482964306427,1.04492678432961E-06,-0.000114118313353131,0.000813321055247299,-1.76684168560664,25,0.000573158147929402,49.9988536837041,-0.00272598739494311
1.88454726110363E-06,-1.99027554574959E-05,6.71759905157747E-05,1.77773185388912,8.7144713047354E-07,-0.000103553506803307,0.000888071433392368,-1.76814130749979,25,0.000188856312889059,49.9996222873742,-0.00308738972022304
1.46369928773622E-06,1.65877346954442E-05,-0.000713689089807226,1.78264863381957,9.34443925219403E-07,-0.000112539131230075,0.00102650242004133,-1.76867922602216,25,0.000256064551649676,49.9994878708967,-0.00417897919126995
2.06458212840921E-06,-3.13334946790679E-05,0.00063643069865707,1.77233471526013,8.72898114696414E-07,-0.000109134240488991,0.00112190075385218,-1.76982264112225,25,0.000246948333872204,49.9995061033323,-0.0012568717736211
1.84752989889693E-06,-1.12785728458264E-05,-9.16733756550012E-05,1.77603737751421,9.33760284803593E-07,-0.000113214989766599,0.000987698829004714,-1.76909286121267,25,0.000211437058169632,49.9995771258837,-0.00228872135577428
1.77104259110084E-06,-1.51008266800923E-05,0.000142341232650894,1.77582970205924,1.03566252432605E-06,-0.000108364837607692,0.000816755251465841,-1.76824942055834,25,0.000166437661392094,49.9996671246772,-0.00249675174435588
1.97199065100458E-06,-1.96519270619325E-05,-6.42113479864791E-05,1.77660322319801,7.0329865234201E-07,-8.72707917052791E-05,0.000610883360139456,-1.76777111525465,25,0.000125147693325822,49.9997497046134,-0.00273803049578775
2.06201251692345E-06,-2.86718884708425E-05,0.000249714854472,1.77498875296293,8.60790696080928E-07,-8.69075496320972E-05,0.000469021240067371,-1.76700620497641,25,9.21538667223467E-05,49.9998156922666,-0.00254042350359865
2.29943362996808E-06,-5.51915175322875E-05,0.000817773146847878,1.77160873882752,1.11476967220582E-06,-0.000101113006242319,0.000701781319053505,-1.76819654901281,25,6.72177921521988E-05,49.9998655644157,-0.00143874493457466
1.56372201285274E-06,2.3291043798593E-05,-0.00129980870382787,1.78584885082514,8.46929338499061E-07,-9.08488403850655E-05,0.000548374213222558,-1.7672707149647,25,1.21104512805145E-05,49.9999757790974,-0.00520215131293144
2.04753820724377E-06,-3.51563249602349E-05,0.000246686824910702,1.77797918211807,9.16365108915408E-07,-0.000101747589622197,0.000714063232111668,-1.76804748831855,25,2.25426065354914E-05,49.9999549147869,-0.00318457656905212
2.01222960459229E-06,-2.47227615505061E-05,0.000180236919496252,1.77467448330354,9.56219798639634E-07,-0.000100847091338821,0.000796939696751601,-1.76876801858703,25,2.50791272380768E-05,49.9999498417455,-0.0020090398373329
1.54980419963415E-06,1.34224681974847E-05,-0.000557561623033562,1.77805004397634,8.95329579174775E-07,-9.90494320943818E-05,0.000696921470376757,-1.76851539487365,25,2.08261626849095E-05,49.9999583476746,-0.0028210020202835
2.21324974120154E-06,-5.317890375878E-05,0.000902308891322486,1.7718589442628,1.09118544135729E-06,-0.000108869191521925,0.00086257642263695,-1.76882126690702,25,1.76507456177301E-05,49.9999646985088,-0.00140567831849912
1.7003797215123E-06,1.25655509345926E-05,-0.00093336409339979,1.78076543691862,1.02158801082708E-06,-0.000103833226449899,0.000662254529656586,-1.76773986168125,25,1.33501053786761E-05,49.9999732997892,-0.00371391009786103
2.12729708447959E-06,-3.03571571576611E-05,3.39608581029955E-05,1.77622652459651,1.19836070093773E-06,-0.00011008160102904,0.000712929340250546,-1.76829802317939,25,9.13528585493191E-06,49.9999817294283,-0.00252431479584816
2.20017564732656E-06,-4.01575212468937E-05,3.15195348606788E-05,1.77708416541248,1.35497531217234E-06,-0.000114977831219223,0.000682874391306488,-1.76782581408923,25,8.69664177948764E-06,49.9999826067164,-0.00289984309763334
1.72772751931498E-06,5.1519493590083E-06,-0.000802367095004373,1.78128282342264,1.04855744767424E-06,-9.77185201135285E-05,0.000451967986205281,-1.76685337672943,25,5.1397906197027E-06,49.9999897204188,-0.0041011157519206
2.38556216988802E-06,-6.3288231750464E-05,0.000931045037336653,1.77091668972341,1.27526349599684E-06,-0.000125354086718709,0.00094222678226093,-1.76897264209376,25,2.34580431097642E-06,49.9999953083914,-0.00110876962543058
1.87608234798149E-06,-1.76554559127756E-06,-0.000455147353099733,1.77833889106566,1.23879747553388E-06,-0.00011774139636476,0.000945235000782614,-1.76933697090362,25,1.89762397994263E-06,49.999996204752,-0.00276510668031245
1.92061569265469E-06,-1.95899502952184E-05,-8.79359062501474E-05,1.77614768791319,1.13560317465163E-06,-0.000117747080172214,0.000891015580447277,-1.76916734813619,25,9.06020156718205E-07,49.9999981879597,-0.00226438692558212
2.81838511485027E-06,-0.0001048492974582,0.00149141925492758,1.76118597474274,1.10616571038861E-06,-0.000109578652539835,0.00112007785275104,-1.76935690545192,25,0.539308876017207,48.9213822479656,0.00164016334415318
2.3550608373917E-06,-8.31616411884087E-05,0.000108321129106907,1.76301012703231,8.72876284210033E-07,-9.98122828879036E-05,0.00234802120118876,-1.7697678010719,25,1.34950781605872,47.3009843678826,0.00126259994488408
